state_id,state_name,mandi_id,mandi_name,first_enam_trade_date,district,state_clean,meta_mandi_id,adopt_period,adopt_year
32,HARYANA,125,DABWALI,2018-10-01,Sirsa,Haryana,322.0,24226.0,2018.0
32,HARYANA,54,ELLANABAD,2018-10-01,Sirsa,Haryana,324.0,24226.0,2018.0
32,HARYANA,3942,DING,2022-06-01,Sirsa,Haryana,323.0,24270.0,2022.0
32,HARYANA,359,FARIDABAD,2018-10-01,Faridabad,Haryana,244.0,24226.0,2018.0
32,HARYANA,357,FATEHABAD,2018-10-01,Fatehabad,Haryana,249.0,24226.0,2018.0
32,HARYANA,129,GANAUR,2018-10-01,Sonipat,Haryana,328.0,24226.0,2018.0
32,HARYANA,3944,FARRUKHNAGAR,2022-06-01,Gurugram,Haryana,253.0,24270.0,2022.0
32,HARYANA,110,GHARAUNDA,2018-10-01,Karnal,Haryana,282.0,24226.0,2018.0
32,HARYANA,999,FEROZPUR JHIRKA APMC,2020-05-01,Mewat (Nuh),Haryana,297.0,24245.0,2020.0
32,HARYANA,128,GOHANA,2018-10-01,Sonipat,Haryana,329.0,24226.0,2018.0
32,HARYANA,360,GURGAON,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
32,HARYANA,131,HANSI,2018-10-01,Hisar,Haryana,260.0,24226.0,2018.0
32,HARYANA,363,HODAL,2018-10-01,Palwal,Haryana,307.0,24226.0,2018.0
32,HARYANA,3946,HATHIN,2022-06-01,Palawal,Haryana,305.0,24270.0,2022.0
32,HARYANA,3945,HASSANPUR,2022-06-01,Palwal,Haryana,306.0,24270.0,2022.0
32,HARYANA,295,INDRI,2018-10-01,Karnal,Haryana,283.0,24226.0,2018.0
32,HARYANA,1000,HISAR APMC,2020-05-01,Hisar,Haryana,261.0,24245.0,2020.0
32,HARYANA,124,ISMAILABAD,2018-10-01,Kurukshetra,Haryana,291.0,24226.0,2018.0
32,HARYANA,1001,ISRANA APMC,2020-05-01,Panipat,Haryana,313.0,24245.0,2020.0
32,HARYANA,361,JHAJJAR,2018-10-01,Jhajjar,Haryana,266.0,24226.0,2018.0
32,HARYANA,433,JAKHAL,2018-10-01,Fatehabad,Haryana,250.0,24226.0,2018.0
32,HARYANA,1002,JAGADHRI APMC,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
32,HARYANA,114,JULANA,2018-10-01,Jind,Haryana,269.0,24226.0,2018.0
32,HARYANA,120,JIND,2018-10-01,Jind,Haryana,268.0,24226.0,2018.0
32,HARYANA,3947,JUI,2022-06-01,Bhiwani,Haryana,238.0,24270.0,2022.0
32,HARYANA,108,KAITHAL,2018-10-01,Kaithal,Haryana,276.0,24226.0,2018.0
32,HARYANA,3948,JUNDLA,2022-06-01,Karnal,Haryana,284.0,24270.0,2022.0
32,HARYANA,365,KALAYAT,2018-10-01,Kaithal,Haryana,277.0,24226.0,2018.0
32,HARYANA,123,KALANWALI,2018-10-01,Sirsa,Haryana,325.0,24226.0,2018.0
32,HARYANA,53,KARNAL,2018-10-01,Karnal,Haryana,285.0,24226.0,2018.0
32,HARYANA,1003,KANINA APMC,2020-05-01,Mohindergarh,Haryana,302.0,24245.0,2020.0
32,HARYANA,3951,KHARKHODA,2022-06-01,Sonipat,Haryana,330.0,24270.0,2022.0
32,HARYANA,1004,KOSLI APMC,2020-05-01,Rewari,Haryana,317.0,24245.0,2020.0
32,HARYANA,122,LADWA,2018-10-01,Kurukshetra,Haryana,292.0,24226.0,2018.0
32,HARYANA,3952,LOHARU,2022-06-01,Bhiwani,Haryana,239.0,24270.0,2022.0
32,HARYANA,117,MADLAUDA,2018-10-01,Panipat,Haryana,314.0,24226.0,2018.0
32,HARYANA,1006,MOHINDERGARH APMC,2020-05-01,Mohindergarh,Haryana,303.0,24245.0,2020.0
32,HARYANA,1005,MEHAM APMC,2020-05-01,Rohtak,Haryana,319.0,24245.0,2020.0
32,HARYANA,106,MULLANA,2018-11-01,Ambala,Haryana,233.0,24227.0,2018.0
32,HARYANA,3953,MOHNA,2022-06-01,Faridabad,Haryana,245.0,24270.0,2022.0
32,HARYANA,1007,NARAINGARH APMC,2020-05-01,Ambala,Haryana,234.0,24245.0,2020.0
32,HARYANA,370,NARNAUND,2018-10-01,Hisar,Haryana,262.0,24226.0,2018.0
32,HARYANA,3954,MUSTAFABAD,2022-06-01,Yamuna Nagar,Haryana,334.0,24270.0,2022.0
32,HARYANA,118,NARWANA,2018-10-01,Jind,Haryana,270.0,24226.0,2018.0
32,HARYANA,1008,NARNAUL APMC,2020-05-01,Mohindergarh,Haryana,304.0,24245.0,2020.0
32,HARYANA,111,NISSING,2018-10-01,Karnal,Haryana,288.0,24226.0,2018.0
32,HARYANA,1009,NIGDHU APMC,2020-05-01,Karnal,Haryana,286.0,24245.0,2020.0
32,HARYANA,1010,NILOKHERI APMC,2020-05-01,Karnal,Haryana,287.0,24245.0,2020.0
32,HARYANA,366,PALWAL,2018-10-01,Palwal,Haryana,308.0,24226.0,2018.0
32,HARYANA,1011,NUH APMC,2020-05-01,Mewat (Nuh),Haryana,298.0,24245.0,2020.0
32,HARYANA,1012,PAI APMC,2020-05-01,Kaithal,Haryana,278.0,24245.0,2020.0
32,HARYANA,113,PANIPAT,2018-10-01,Panipat,Haryana,315.0,24226.0,2018.0
32,HARYANA,1013,PANCHKULA APMC,2020-05-01,Panchkula,Haryana,310.0,24245.0,2020.0
32,HARYANA,121,PEHOWA,2018-10-01,Kurukshetra,Haryana,293.0,24226.0,2018.0
32,HARYANA,362,PILLUKHERA,2018-10-01,Jind,Haryana,271.0,24226.0,2018.0
32,HARYANA,278,PUNDRI,2018-10-01,Kaithal,Haryana,279.0,24226.0,2018.0
32,HARYANA,3955,PATAUDI,2022-06-01,Gurugram,Haryana,255.0,24270.0,2022.0
32,HARYANA,1014,PIPLI APMC,2020-05-01,Kurukshetra,Haryana,294.0,24245.0,2020.0
32,HARYANA,1016,RAIPUR RANI APMC,2020-05-01,Panchkula,Haryana,311.0,24245.0,2020.0
32,HARYANA,279,RANIA,2018-10-01,Sirsa,Haryana,326.0,24226.0,2018.0
32,HARYANA,3956,RADAUR,2022-06-01,Yamuna Nagar,Haryana,335.0,24270.0,2022.0
32,HARYANA,1015,PUNHANA APMC,2020-05-01,Mewat (Nuh),Haryana,299.0,24245.0,2020.0
32,HARYANA,130,RATIA,2018-10-01,Fatehabad,Haryana,251.0,24226.0,2018.0
32,HARYANA,109,REWARI,2018-10-01,Rewari,Haryana,318.0,24226.0,2018.0
32,HARYANA,107,ROHTAK,2018-10-01,Rohtak,Haryana,320.0,24226.0,2018.0
32,HARYANA,1017,SADHAURA APMC,2020-05-01,Yamuna Nagar,Haryana,336.0,24245.0,2020.0
32,HARYANA,116,SAFIDON,2018-10-01,Jind,Haryana,272.0,24226.0,2018.0
32,HARYANA,115,SAMALKHA,2018-10-01,Panipat,Haryana,316.0,24226.0,2018.0
32,HARYANA,60,SHAHBAD,2018-10-01,Kurukshetra,Haryana,295.0,24226.0,2018.0
32,HARYANA,3957,SAMPLA,2022-06-01,Rohtak,Haryana,321.0,24270.0,2022.0
32,HARYANA,280,SIRSA,2018-10-01,Sirsa,Haryana,327.0,24226.0,2018.0
32,HARYANA,1018,SHAHZADPUR APMC,2020-05-01,Ambala,Haryana,235.0,24245.0,2020.0
32,HARYANA,371,SIWANI,2018-10-01,Bhiwani,Haryana,240.0,24226.0,2018.0
32,HARYANA,3958,SIWAN,2022-06-01,Kaithal,Haryana,280.0,24270.0,2022.0
32,HARYANA,126,SONEPAT,2018-10-01,Sonipat,Haryana,331.0,24226.0,2018.0
32,HARYANA,127,TARAORI,2018-10-01,Karnal,Haryana,289.0,24226.0,2018.0
32,HARYANA,3959,SOHNA,2022-06-01,Gurugram,Haryana,256.0,24270.0,2022.0
32,HARYANA,119,THANESAR,2018-10-01,Kurukshetra,Haryana,296.0,24226.0,2018.0
32,HARYANA,281,TOHANA,2018-10-01,Fatehabad,Haryana,252.0,24226.0,2018.0
32,HARYANA,3960,TIGAON,2022-06-01,Faridabad,Haryana,246.0,24270.0,2022.0
32,HARYANA,1019,TAURU APMC,2020-05-01,Mewat (Nuh),Haryana,300.0,24245.0,2020.0
32,HARYANA,358,UCHANA,2018-10-01,Jind,Haryana,273.0,24226.0,2018.0
32,HARYANA,3961,TOSHAM,2022-06-01,Bhiwani,Haryana,241.0,24270.0,2022.0
43,HIMACHAL PRADESH,375,BANDROL,2018-10-01,Kullu,Himachal Pradesh,348.0,24226.0,2018.0
32,HARYANA,1020,UKLANA APMC,2020-05-01,Hisar,Haryana,263.0,24245.0,2020.0
32,HARYANA,1021,YAMUNA NAGAR APMC,2020-05-01,Yamuna Nagar,Haryana,337.0,24245.0,2020.0
43,HIMACHAL PRADESH,3896,BAIJNATH,2022-06-01,Kangra,Himachal Pradesh,342.0,24270.0,2022.0
43,HIMACHAL PRADESH,269,BHUNTAR,2018-10-01,Kullu,Himachal Pradesh,349.0,24226.0,2018.0
43,HIMACHAL PRADESH,383,CHAMBA,2018-10-01,Chamba,Himachal Pradesh,339.0,24226.0,2018.0
43,HIMACHAL PRADESH,273,BHATTAKUFAR DHALLI,2019-08-01,Shimla,Himachal Pradesh,358.0,24236.0,2019.0
43,HIMACHAL PRADESH,3892,CHAILCHOWK,2022-06-01,South Andaman,Andaman & Nicobar Islands,1.0,24270.0,2022.0
43,HIMACHAL PRADESH,44,DHALLI SHIMLA,2018-10-01,Shimla,Himachal Pradesh,359.0,24226.0,2018.0
43,HIMACHAL PRADESH,3894,DHANOTU,2022-06-01,Mandi,Himachal Pradesh,354.0,24270.0,2022.0
43,HIMACHAL PRADESH,3895,DHARAMSHALA,2022-06-01,South Andaman,Andaman & Nicobar Islands,1.0,24270.0,2022.0
43,HIMACHAL PRADESH,380,HAMIRPUR,2018-10-01,Hamirpur,Himachal Pradesh,340.0,24226.0,2018.0
43,HIMACHAL PRADESH,42,FRUIT MANDI SOLAN,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
43,HIMACHAL PRADESH,377,KANGRA,2018-10-01,Kangra,Himachal Pradesh,345.0,24226.0,2018.0
43,HIMACHAL PRADESH,379,MANDI,2018-10-01,Mandi,Himachal Pradesh,355.0,24226.0,2018.0
43,HIMACHAL PRADESH,272,KANGRA JASSOUR,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
43,HIMACHAL PRADESH,3893,KHARAPATHAR,2022-06-01,South Andaman,Andaman & Nicobar Islands,1.0,24270.0,2022.0
43,HIMACHAL PRADESH,378,PALAMPUR,2018-10-01,Kangra,Himachal Pradesh,347.0,24226.0,2018.0
43,HIMACHAL PRADESH,374,PAONTA SAHIB,2018-10-01,Sirmaur,Himachal Pradesh,367.0,24226.0,2018.0
43,HIMACHAL PRADESH,3889,MEHANDLI,2022-06-01,South Andaman,Andaman & Nicobar Islands,1.0,24270.0,2022.0
43,HIMACHAL PRADESH,373,PARALA,2018-10-01,Shimla,Himachal Pradesh,362.0,24226.0,2018.0
43,HIMACHAL PRADESH,376,PATIKUHAL,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
43,HIMACHAL PRADESH,372,ROHRU,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
43,HIMACHAL PRADESH,382,SANTOSHGARH,2018-10-01,Una,Himachal Pradesh,373.0,24226.0,2018.0
43,HIMACHAL PRADESH,271,TAKOLI,2018-10-01,Mandi,Himachal Pradesh,357.0,24226.0,2018.0
43,HIMACHAL PRADESH,270,SOLAN PARWANOO,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
43,HIMACHAL PRADESH,381,UNA,2018-10-01,Una,Himachal Pradesh,375.0,24226.0,2018.0
43,HIMACHAL PRADESH,3891,TAPRI,2022-06-01,South Andaman,Andaman & Nicobar Islands,1.0,24270.0,2022.0
43,HIMACHAL PRADESH,5017,SMY NERWA ,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5018,SMY NADAUN ,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5019,SMY KULLU,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5020,SMY SHAAT,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5026,SMY WAKHNAGHAT,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5021,SMY CHOURIBIHAL,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5031,SMY DHARAMPUR,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5032,SMY NAGROTA BAGWAN,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5033,SMY TAKARLA,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5035,SMY RAJGARH,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5034,PMY NAHAN,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
43,HIMACHAL PRADESH,5037,PMY BILASPUR,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
696,JAMMU AND KASHMIR,3876,CHARARISHARIEF,2022-06-01,Chararisharief,Jammu & Kashmir,378.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3875,ANANTNAG,2022-06-01,Anantnag,Jammu & Kashmir,376.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3877,HANDWARA,2022-06-01,Handwara,Jammu & Kashmir,380.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3878,KATHUA,2022-06-01,Kathua,Jammu & Kashmir,382.0,24270.0,2022.0
696,JAMMU AND KASHMIR,1371,NARWAL,2020-05-01,Jammu,Jammu & Kashmir,381.0,24245.0,2020.0
696,JAMMU AND KASHMIR,1372,PARIMPORA SGR,2020-05-01,Srinagar,Jammu & Kashmir,390.0,24245.0,2020.0
696,JAMMU AND KASHMIR,3879,KULGAM,2022-06-01,Kulgam,Jammu & Kashmir,383.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3880,PULWAMA,2022-06-01,Pulwama,Jammu & Kashmir,385.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3881,SHOPIAN,2022-06-01,Shopian,Jammu & Kashmir,388.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3883,UDHAMPUR,2022-06-01,Udhampur,Jammu & Kashmir,391.0,24270.0,2022.0
696,JAMMU AND KASHMIR,3882,SOPORE,2022-07-01,Sopore,Jammu & Kashmir,389.0,24271.0,2022.0
47,JHARKHAND,348,BOKARO,2018-10-01,Bokaro,Jharkhand,392.0,24226.0,2018.0
47,JHARKHAND,350,CHAKULIA,2018-10-01,East Singhbhum,Jharkhand,396.0,24226.0,2018.0
47,JHARKHAND,152,CHAIBASA,2020-01-01,West Singhbhum,Jharkhand,410.0,24241.0,2020.0
47,JHARKHAND,354,DEOGHAR,2018-10-01,Deoghar,Jharkhand,393.0,24226.0,2018.0
47,JHARKHAND,154,DHANBAD,2018-10-01,Dhanbad,Jharkhand,394.0,24226.0,2018.0
47,JHARKHAND,153,DALTENGANJ,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
47,JHARKHAND,355,DUMKA,2018-10-01,Dumka,Jharkhand,395.0,24226.0,2018.0
47,JHARKHAND,351,GRIDIH,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
47,JHARKHAND,349,GARHWA,2018-10-01,Garhwa,Jharkhand,398.0,24226.0,2018.0
47,JHARKHAND,155,GUMLA,2018-10-01,Gumla,Jharkhand,400.0,24226.0,2018.0
47,JHARKHAND,156,JAMSHEDPUR,2018-10-01,East Singhbhum,Jharkhand,397.0,24226.0,2018.0
47,JHARKHAND,353,KODERMA,2018-10-01,Koderma,Jharkhand,402.0,24226.0,2018.0
47,JHARKHAND,157,LOHARDAGA,2018-10-01,Lohardaga,Jharkhand,403.0,24226.0,2018.0
47,JHARKHAND,346,HAZARIBAGH,2018-10-01,Hazaribagh,Jharkhand,401.0,24226.0,2018.0
47,JHARKHAND,52,PANDRA RANCHI,2018-10-01,Ranchi,Jharkhand,407.0,24226.0,2018.0
47,JHARKHAND,352,PAKUR,2018-10-01,Pakur,Jharkhand,404.0,24226.0,2018.0
47,JHARKHAND,345,Ramgarh,2018-10-01,Ramgarh,Jharkhand,406.0,24226.0,2018.0
47,JHARKHAND,347,SAHEBGANJ,2019-08-01,Sahebganj,Jharkhand,408.0,24236.0,2019.0
47,JHARKHAND,159,SIMDEGA,2019-06-01,Simdega,Jharkhand,409.0,24234.0,2019.0
695,KARNATAKA,1368,APMC CHINCHOLI,2020-04-01,South Andaman,Andaman & Nicobar Islands,1.0,24244.0,2020.0
695,KARNATAKA,1366,APMC KALBURGI,2020-04-01,South Andaman,Andaman & Nicobar Islands,1.0,24244.0,2020.0
695,KARNATAKA,5012,CHANNAGIRI ,2023-03-01,Davanagere,Karnataka,412.0,24279.0,2023.0
695,KARNATAKA,5014,APMC YARD SAUNDATTI,2023-03-01,South Andaman,Andaman & Nicobar Islands,1.0,24279.0,2023.0
695,KARNATAKA,5015,APMC TIPTUR,2023-03-01,Tumkur,Karnataka,415.0,24279.0,2023.0
694,KERALA,1357,ARWM MUVATTUPUZHA,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
694,KERALA,1362,ARWM NEDUMANGAD,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
694,KERALA,1361,ARWM SULTAN BARTHERY,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
20,MADHYA PRADESH,406,AGAR,2018-10-01,Agar Malwa,Madhya Pradesh,422.0,24226.0,2018.0
694,KERALA,1359,AUWM ANAYARA,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
694,KERALA,1360,AUWM VENGERI,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
694,KERALA,1358,AUWM MARADU,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
20,MADHYA PRADESH,4063,ALIRAJPUR,2022-07-01,Alirajpur,Madhya Pradesh,423.0,24271.0,2022.0
20,MADHYA PRADESH,3912,AMARPATAN,2022-07-01,Satna,Madhya Pradesh,532.0,24271.0,2022.0
20,MADHYA PRADESH,4165,ANUPPUR,2022-07-01,Anuppur,Madhya Pradesh,425.0,24271.0,2022.0
20,MADHYA PRADESH,133,ASHOKNAGAR,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
20,MADHYA PRADESH,4057,ARON,2022-07-01,Guna,Madhya Pradesh,462.0,24271.0,2022.0
20,MADHYA PRADESH,334,ASHTA,2018-10-01,Sehore,Madhya Pradesh,536.0,24226.0,2018.0
20,MADHYA PRADESH,400,BADNAGAR,2018-10-01,Ujjain,Madhya Pradesh,554.0,24226.0,2018.0
20,MADHYA PRADESH,396,BADNAWAR,2018-10-01,Dhar,Madhya Pradesh,455.0,24226.0,2018.0
20,MADHYA PRADESH,3928,BADA MALHERA,2022-07-01,Chhatarpur,Madhya Pradesh,439.0,24271.0,2022.0
20,MADHYA PRADESH,4058,BADARWAS,2022-07-01,Shivpuri,Madhya Pradesh,547.0,24271.0,2022.0
20,MADHYA PRADESH,466,BALAGHAT,2018-10-01,Balaghat,Madhya Pradesh,428.0,24226.0,2018.0
20,MADHYA PRADESH,387,BARELI,2018-10-01,Raisen,Madhya Pradesh,510.0,24226.0,2018.0
20,MADHYA PRADESH,3914,BAIKUNTHPUR,2022-07-01,Rewa,Madhya Pradesh,522.0,24271.0,2022.0
20,MADHYA PRADESH,4085,BANKHEDI,2022-07-01,Hoshangabad,Madhya Pradesh,471.0,24271.0,2022.0
20,MADHYA PRADESH,3915,BARWANI,2022-07-01,Barwani,Madhya Pradesh,430.0,24271.0,2022.0
20,MADHYA PRADESH,134,BETUL,2018-10-01,Betul,Madhya Pradesh,433.0,24226.0,2018.0
20,MADHYA PRADESH,386,BERASIA,2018-10-01,Bhopal,Madhya Pradesh,435.0,24226.0,2018.0
20,MADHYA PRADESH,4064,BEOHARI,2022-07-01,Shahdol,Madhya Pradesh,542.0,24271.0,2022.0
20,MADHYA PRADESH,390,BIAORA,2018-10-01,Rajgarh,Madhya Pradesh,515.0,24226.0,2018.0
20,MADHYA PRADESH,411,BINA,2018-10-01,Bina,Madhya Pradesh,437.0,24226.0,2018.0
20,MADHYA PRADESH,4065,BHIND,2022-07-01,Bhind,Madhya Pradesh,434.0,24271.0,2022.0
20,MADHYA PRADESH,399,BURHANPUR,2018-10-01,Burhanpur,Madhya Pradesh,438.0,24226.0,2018.0
20,MADHYA PRADESH,465,CHHATARPUR,2018-10-01,Chhatarpur,Madhya Pradesh,440.0,24226.0,2018.0
20,MADHYA PRADESH,4164,CHAKGHAT,2022-07-01,Rewa,Madhya Pradesh,523.0,24271.0,2022.0
20,MADHYA PRADESH,4091,CHAURAI,2022-07-01,Chhindwara,Madhya Pradesh,444.0,24271.0,2022.0
20,MADHYA PRADESH,3916,CHHAPARA,2022-07-01,Seoni,Madhya Pradesh,539.0,24271.0,2022.0
20,MADHYA PRADESH,135,CHHINDWARA,2018-10-01,Chhindwara,Madhya Pradesh,445.0,24226.0,2018.0
20,MADHYA PRADESH,407,DABRA,2018-10-01,Gwalior,Madhya Pradesh,465.0,24226.0,2018.0
20,MADHYA PRADESH,136,DAMOH,2018-10-01,Damoh,Madhya Pradesh,448.0,24226.0,2018.0
20,MADHYA PRADESH,418,DATIA,2018-10-01,Datia,Madhya Pradesh,451.0,24226.0,2018.0
20,MADHYA PRADESH,4079,DALAUDA,2022-07-01,Mandsaur,Madhya Pradesh,499.0,24271.0,2022.0
20,MADHYA PRADESH,395,DHAR,2018-10-01,Dhar,Madhya Pradesh,456.0,24226.0,2018.0
20,MADHYA PRADESH,137,DEWAS,2018-10-01,Dewas,Madhya Pradesh,452.0,24226.0,2018.0
20,MADHYA PRADESH,468,GADARWARA,2018-10-01,Narsinghpur,Madhya Pradesh,503.0,24226.0,2018.0
20,MADHYA PRADESH,4086,DEORI,2022-07-01,Sagar,Madhya Pradesh,526.0,24271.0,2022.0
20,MADHYA PRADESH,389,GANJ BASODA,2018-10-01,Vidisha,Madhya Pradesh,558.0,24226.0,2018.0
20,MADHYA PRADESH,409,GUNA,2018-10-01,Guna,Madhya Pradesh,463.0,24226.0,2018.0
20,MADHYA PRADESH,4087,GARHAKOTA,2022-07-01,Sagar,Madhya Pradesh,527.0,24271.0,2022.0
20,MADHYA PRADESH,3929,GAUTAMPURA,2022-07-01,Indore,Madhya Pradesh,476.0,24271.0,2022.0
20,MADHYA PRADESH,4166,GOTEGAON,2022-07-01,Narsinghpur,Madhya Pradesh,504.0,24271.0,2022.0
20,MADHYA PRADESH,138,HARDA,2018-10-01,Harda,Madhya Pradesh,467.0,24226.0,2018.0
20,MADHYA PRADESH,4096,HANUMANA,2022-07-01,Rewa,Madhya Pradesh,524.0,24271.0,2022.0
20,MADHYA PRADESH,139,INDORE,2018-10-01,Indore,Madhya Pradesh,477.0,24226.0,2018.0
20,MADHYA PRADESH,3930,HARPALPUR,2022-07-01,Chhatarpur,Madhya Pradesh,441.0,24271.0,2022.0
20,MADHYA PRADESH,3917,HARSUD,2022-07-01,Khandwa,Madhya Pradesh,488.0,24271.0,2022.0
20,MADHYA PRADESH,140,JABALPUR,2018-10-01,Jabalpur,Madhya Pradesh,480.0,24226.0,2018.0
20,MADHYA PRADESH,393,ITARSI,2018-10-01,Hoshangabad,Madhya Pradesh,472.0,24226.0,2018.0
20,MADHYA PRADESH,141,JAORA,2018-10-01,Ratlam,Madhya Pradesh,519.0,24226.0,2018.0
20,MADHYA PRADESH,4075,JABERA,2022-07-01,Damoh,Madhya Pradesh,449.0,24271.0,2022.0
20,MADHYA PRADESH,3920,JOBAT,2022-07-01,Alirajpur,Madhya Pradesh,424.0,24271.0,2022.0
20,MADHYA PRADESH,21,KAROND,2018-10-01,Bhopal,Madhya Pradesh,436.0,24226.0,2018.0
20,MADHYA PRADESH,4059,JHABUA,2022-07-01,Jhabua,Madhya Pradesh,484.0,24271.0,2022.0
20,MADHYA PRADESH,3921,KARERA,2022-07-01,Shivpuri,Madhya Pradesh,548.0,24271.0,2022.0
20,MADHYA PRADESH,398,KHANDWA,2018-10-01,Khandwa,Madhya Pradesh,489.0,24226.0,2018.0
20,MADHYA PRADESH,415,KATNI,2018-10-01,Katni,Madhya Pradesh,487.0,24226.0,2018.0
20,MADHYA PRADESH,3923,KATANGI,2022-07-01,Balaghat,Madhya Pradesh,429.0,24271.0,2022.0
20,MADHYA PRADESH,397,KHARGONE,2018-10-01,Khargone,Madhya Pradesh,491.0,24226.0,2018.0
20,MADHYA PRADESH,403,KHATEGAON,2018-10-01,Dewas,Madhya Pradesh,453.0,24226.0,2018.0
20,MADHYA PRADESH,3922,KASRAWAD,2022-07-01,Khargone,Madhya Pradesh,490.0,24271.0,2022.0
20,MADHYA PRADESH,392,KHIRKIYA,2018-10-01,Harda,Madhya Pradesh,468.0,24226.0,2018.0
20,MADHYA PRADESH,4060,KHETIYA,2022-07-01,Khargone,Madhya Pradesh,492.0,24271.0,2022.0
20,MADHYA PRADESH,854,KRISHI UPAJ MANDI SAMITI-ANJAD,2020-05-01,Barwani,Madhya Pradesh,431.0,24245.0,2020.0
20,MADHYA PRADESH,4097,KRISHI UPAJ MANDI SAMITI PATAN,2022-07-01,South Andaman,Andaman & Nicobar Islands,1.0,24271.0,2022.0
20,MADHYA PRADESH,849,KRISHI UPAJ MANDI SAMITI-BADWAHA,2020-05-01,Khargone,Madhya Pradesh,493.0,24245.0,2020.0
20,MADHYA PRADESH,848,KRISHI UPAJ MANDI SAMITI-BANAPURA,2020-05-01,Hoshangabad,Madhya Pradesh,473.0,24245.0,2020.0
20,MADHYA PRADESH,852,KRISHI UPAJ MANDI SAMITI-BHIKANGAON,2020-05-01,Khargone,Madhya Pradesh,494.0,24245.0,2020.0
20,MADHYA PRADESH,869,KRISHI UPAJ MANDI SAMITI-DHAMNOD,2020-05-01,Dhar,Madhya Pradesh,457.0,24245.0,2020.0
20,MADHYA PRADESH,856,KRISHI UPAJ MANDI SAMITI-GANDHWANI,2020-05-01,Dhar,Madhya Pradesh,458.0,24245.0,2020.0
20,MADHYA PRADESH,860,KRISHI UPAJ MANDI SAMITI-KARELI,2020-05-01,Narsinghpur,Madhya Pradesh,505.0,24245.0,2020.0
20,MADHYA PRADESH,863,KRISHI UPAJ MANDI SAMITI-KHURAI,2020-05-01,Sagar,Madhya Pradesh,528.0,24245.0,2020.0
20,MADHYA PRADESH,853,KRISHI UPAJ MANDI SAMITI-KARHI,2020-05-01,Khargone,Madhya Pradesh,495.0,24245.0,2020.0
20,MADHYA PRADESH,866,KRISHI UPAJ MANDI SAMITI-KOLARAS,2020-05-01,Shivpuri,Madhya Pradesh,549.0,24245.0,2020.0
20,MADHYA PRADESH,857,KRISHI UPAJ MANDI SAMITI-KUKSHI,2020-05-01,Dhar,Madhya Pradesh,459.0,24245.0,2020.0
20,MADHYA PRADESH,864,KRISHI UPAJ MANDI SAMITI-KUMBHRAJ,2020-05-01,Guna,Madhya Pradesh,464.0,24245.0,2020.0
